filename,usage,bounding_box,neutral,happiness,surprise,sadness,anger,disgust,fear,contempt,unknown,NF
fer0007304.png,Training,"(0, 0, 48, 48)",0,2,7,1,0,0,0,0,0,0
fer0007305.png,Training,"(0, 0, 48, 48)",7,0,0,2,0,0,0,0,1,0
fer0007306.png,Training,"(0, 0, 48, 48)",0,0,8,1,0,0,1,0,0,0
fer0007307.png,Training,"(0, 0, 48, 48)",6,0,0,2,0,0,0,1,1,0
fer0007308.png,Training,"(0, 0, 48, 48)",0,10,0,0,0,0,0,0,0,0
fer0007309.png,Training,"(0, 0, 48, 48)",0,9,1,0,0,0,0,0,0,0
fer0007310.png,Training,"(0, 0, 48, 48)",0,0,4,0,4,0,1,0,1,0
fer0007311.png,Training,"(0, 0, 48, 48)",2,0,0,8,0,0,0,0,0,0
fer0007312.png,Training,"(0, 0, 48, 48)",2,0,0,0,8,0,0,0,0,0
fer0007313.png,Training,"(0, 0, 48, 48)",10,0,0,0,0,0,0,0,0,0
fer0007314.png,Training,"(0, 0, 48, 48)",1,0,1,2,5,0,0,0,1,0
fer0007315.png,Training,"(0, 0, 48, 48)",0,1,1,0,5,0,3,0,0,0
fer0007316.png,Training,"(0, 0, 48, 48)",0,1,9,0,0,0,0,0,0,0
fer0007317.png,Training,"(0, 0, 48, 48)",0,0,3,0,0,0,7,0,0,0
fer0007318.png,Training,"(0, 0, 48, 48)",0,9,0,0,0,0,0,0,1,0
fer0007319.png,Training,"(0, 0, 48, 48)",5,0,0,5,0,0,0,0,0,0
fer0007320.png,Training,"(0, 0, 48, 48)",9,0,0,0,1,0,0,0,0,0
fer0007321.png,Training,"(0, 0, 48, 48)",0,10,0,0,0,0,0,0,0,0
fer0007322.png,Training,"(0, 0, 48, 48)",2,0,1,0,6,0,1,0,0,0
fer0007323.png,Training,"(0, 0, 48, 48)",3,0,0,6,1,0,0,0,0,0
fer0007324.png,Training,"(0, 0, 48, 48)",0,0,10,0,0,0,0,0,0,0
fer0007325.png,Training,"(0, 0, 48, 48)",1,0,0,9,0,0,0,0,0,0
fer0007326.png,Training,"(0, 0, 48, 48)",0,1,0,0,1,1,0,6,1,0
fer0007327.png,Training,"(0, 0, 48, 48)",6,0,0,3,1,0,0,0,0,0
fer0007328.png,Training,"(0, 0, 48, 48)",4,0,0,1,0,0,0,4,1,0
fer0007329.png,Training,"(0, 0, 48, 48)",0,0,2,0,8,0,0,0,0,0
fer0007330.png,Training,"(0, 0, 48, 48)",4,0,0,5,0,0,0,0,1,0
fer0007331.png,Training,"(0, 0, 48, 48)",1,9,0,0,0,0,0,0,0,0
fer0007332.png,Training,"(0, 0, 48, 48)",1,9,0,0,0,0,0,0,0,0
fer0007333.png,Training,"(0, 0, 48, 48)",0,0,9,0,0,0,1,0,0,0
fer0007334.png,Training,"(0, 0, 48, 48)",0,0,2,0,0,0,8,0,0,0
fer0007335.png,Training,"(0, 0, 48, 48)",0,10,0,0,0,0,0,0,0,0
fer0007336.png,Training,"(0, 0, 48, 48)",6,0,0,1,0,2,0,0,1,0
fer0007337.png,Training,"(0, 0, 48, 48)",2,0,0,8,0,0,0,0,0,0
fer0007338.png,Training,"(0, 0, 48, 48)",2,0,0,3,2,2,0,1,0,0
fer0007339.png,Training,"(0, 0, 48, 48)",5,3,0,1,0,0,0,0,1,0
fer0007340.png,Training,"(0, 0, 48, 48)",0,4,6,0,0,0,0,0,0,0
fer0007341.png,Training,"(0, 0, 48, 48)",2,0,0,0,0,0,0,8,0,0
fer0007342.png,Training,"(0, 0, 48, 48)",6,0,0,0,4,0,0,0,0,0
fer0007343.png,Training,"(0, 0, 48, 48)",7,0,0,3,0,0,0,0,0,0
fer0007344.png,Training,"(0, 0, 48, 48)",0,10,0,0,0,0,0,0,0,0
fer0007345.png,Training,"(0, 0, 48, 48)",4,0,4,0,0,0,0,1,1,0
fer0007346.png,Training,"(0, 0, 48, 48)",5,0,0,5,0,0,0,0,0,0
fer0007347.png,Training,"(0, 0, 48, 48)",9,0,0,0,0,0,0,0,1,0
fer0007348.png,Training,"(0, 0, 48, 48)",5,0,1,3,1,0,0,0,0,0
fer0007349.png,Training,"(0, 0, 48, 48)",6,2,0,0,0,0,1,1,0,0
fer0007350.png,Training,"(0, 0, 48, 48)",7,0,0,0,0,0,0,3,0,0
fer0007351.png,Training,"(0, 0, 48, 48)",6,0,0,2,1,0,0,1,0,0
fer0007352.png,Training,"(0, 0, 48, 48)",0,0,0,9,0,0,0,0,1,0
fer0007353.png,Training,"(0, 0, 48, 48)",4,5,0,0,0,0,0,0,1,0
fer0007354.png,Training,"(0, 0, 48, 48)",9,0,0,1,0,0,0,0,0,0
fer0007355.png,Training,"(0, 0, 48, 48)",9,0,0,1,0,0,0,0,0,0
fer0007356.png,Training,"(0, 0, 48, 48)",9,0,0,0,0,0,0,1,0,0
fer0007357.png,Training,"(0, 0, 48, 48)",0,0,1,0,6,0,2,1,0,0
fer0007358.png,Training,"(0, 0, 48, 48)",7,0,0,2,0,0,0,1,0,0
fer0007359.png,Training,"(0, 0, 48, 48)",6,1,0,3,0,0,0,0,0,0
fer0007360.png,Training,"(0, 0, 48, 48)",6,0,0,3,0,0,0,1,0,0
fer0007361.png,Training,"(0, 0, 48, 48)",10,0,0,0,0,0,0,0,0,0
fer0007362.png,Training,"(0, 0, 48, 48)",0,10,0,0,0,0,0,0,0,0
fer0007363.png,Training,"(0, 0, 48, 48)",0,10,0,0,0,0,0,0,0,0
fer0007364.png,Training,"(0, 0, 48, 48)",3,0,1,4,0,0,0,0,2,0
fer0007365.png,Training,"(0, 0, 48, 48)",0,10,0,0,0,0,0,0,0,0
fer0007366.png,Training,"(0, 0, 48, 48)",9,0,0,1,0,0,0,0,0,0
fer0007367.png,Training,"(0, 0, 48, 48)",8,0,0,0,2,0,0,0,0,0
fer0007368.png,Training,"(0, 0, 48, 48)",0,10,0,0,0,0,0,0,0,0
fer0007369.png,Training,"(0, 0, 48, 48)",8,0,0,1,1,0,0,0,0,0
fer0007370.png,Training,"(0, 0, 48, 48)",0,0,1,0,9,0,0,0,0,0
fer0007371.png,Training,"(0, 0, 48, 48)",0,0,10,0,0,0,0,0,0,0
fer0007372.png,Training,"(0, 0, 48, 48)",0,0,6,0,0,0,4,0,0,0
fer0007373.png,Training,"(0, 0, 48, 48)",0,6,3,0,0,0,0,0,1,0
fer0007374.png,Training,"(0, 0, 48, 48)",6,2,0,0,1,0,0,1,0,0
fer0007375.png,Training,"(0, 0, 48, 48)",10,0,0,0,0,0,0,0,0,0
fer0007376.png,Training,"(0, 0, 48, 48)",0,1,9,0,0,0,0,0,0,0
fer0007377.png,Training,"(0, 0, 48, 48)",0,0,4,4,1,0,0,1,0,0
fer0007378.png,Training,"(0, 0, 48, 48)",0,1,8,0,0,0,1,0,0,0
fer0007379.png,Training,"(0, 0, 48, 48)",1,9,0,0,0,0,0,0,0,0
fer0007380.png,Training,"(0, 0, 48, 48)",2,0,0,6,0,0,0,0,2,0
fer0007381.png,Training,"(0, 0, 48, 48)",0,0,0,2,0,0,6,0,2,0
fer0007382.png,Training,"(0, 0, 48, 48)",0,0,0,9,0,0,1,0,0,0
fer0007383.png,Training,"(0, 0, 48, 48)",0,0,8,0,1,0,0,0,1,0
fer0007384.png,Training,"(0, 0, 48, 48)",1,4,0,2,1,0,0,0,2,0
fer0007385.png,Training,"(0, 0, 48, 48)",9,0,0,1,0,0,0,0,0,0
fer0007386.png,Training,"(0, 0, 48, 48)",0,0,9,0,0,0,1,0,0,0
fer0007387.png,Training,"(0, 0, 48, 48)",8,0,0,2,0,0,0,0,0,0
fer0007388.png,Training,"(0, 0, 48, 48)",2,0,0,7,0,0,0,1,0,0
fer0007389.png,Training,"(0, 0, 48, 48)",2,7,0,0,0,0,0,0,1,0
fer0007390.png,Training,"(0, 0, 48, 48)",4,0,4,0,0,0,1,1,0,0
fer0007391.png,Training,"(0, 0, 48, 48)",6,0,2,1,0,0,0,0,1,0
fer0007392.png,Training,"(0, 0, 48, 48)",0,0,0,10,0,0,0,0,0,0
fer0007393.png,Training,"(0, 0, 48, 48)",0,10,0,0,0,0,0,0,0,0
fer0007394.png,Training,"(0, 0, 48, 48)",0,10,0,0,0,0,0,0,0,0
fer0007395.png,Training,"(0, 0, 48, 48)",10,0,0,0,0,0,0,0,0,0
fer0007396.png,Training,"(0, 0, 48, 48)",0,10,0,0,0,0,0,0,0,0
fer0007397.png,Training,"(0, 0, 48, 48)",0,10,0,0,0,0,0,0,0,0
fer0007398.png,Training,"(0, 0, 48, 48)",1,9,0,0,0,0,0,0,0,0
fer0007399.png,Training,"(0, 0, 48, 48)",1,0,0,7,0,0,0,0,2,0
fer0007400.png,Training,"(0, 0, 48, 48)",8,0,1,1,0,0,0,0,0,0
fer0007401.png,Training,"(0, 0, 48, 48)",7,0,0,1,0,0,0,0,2,0
fer0007402.png,Training,"(0, 0, 48, 48)",3,0,1,0,0,0,0,4,2,0
fer0007403.png,Training,"(0, 0, 48, 48)",0,0,4,0,0,0,6,0,0,0
fer0007404.png,Training,"(0, 0, 48, 48)",0,10,0,0,0,0,0,0,0,0
fer0007405.png,Training,"(0, 0, 48, 48)",3,2,0,1,1,1,0,0,2,0
fer0007406.png,Training,"(0, 0, 48, 48)",0,0,10,0,0,0,0,0,0,0
fer0007407.png,Training,"(0, 0, 48, 48)",2,1,0,0,2,3,0,1,1,0
fer0007408.png,Training,"(0, 0, 48, 48)",5,5,0,0,0,0,0,0,0,0
fer0007409.png,Training,"(0, 0, 48, 48)",0,0,1,0,8,0,0,0,1,0
fer0007410.png,Training,"(0, 0, 48, 48)",1,9,0,0,0,0,0,0,0,0
fer0007411.png,Training,"(0, 0, 48, 48)",0,0,6,0,0,1,3,0,0,0
fer0007412.png,Training,"(0, 0, 48, 48)",2,0,0,8,0,0,0,0,0,0
fer0007413.png,Training,"(0, 0, 48, 48)",0,0,8,0,0,1,0,0,1,0
fer0007414.png,Training,"(0, 0, 48, 48)",8,0,0,0,0,1,0,0,1,0
fer0007415.png,Training,"(0, 0, 48, 48)",0,10,0,0,0,0,0,0,0,0
fer0007416.png,Training,"(0, 0, 48, 48)",1,2,5,1,0,0,1,0,0,0
fer0007417.png,Training,"(0, 0, 48, 48)",2,0,1,0,7,0,0,0,0,0
fer0007418.png,Training,"(0, 0, 48, 48)",6,0,0,3,0,1,0,0,0,0
fer0007419.png,Training,"(0, 0, 48, 48)",9,0,0,0,1,0,0,0,0,0
fer0007420.png,Training,"(0, 0, 48, 48)",5,0,0,4,0,0,0,1,0,0
fer0007421.png,Training,"(0, 0, 48, 48)",0,10,0,0,0,0,0,0,0,0
fer0007422.png,Training,"(0, 0, 48, 48)",6,0,0,4,0,0,0,0,0,0
fer0007423.png,Training,"(0, 0, 48, 48)",2,0,0,6,0,0,0,2,0,0
fer0007424.png,Training,"(0, 0, 48, 48)",3,0,1,5,0,0,0,0,1,0
fer0007425.png,Training,"(0, 0, 48, 48)",4,0,0,2,1,1,0,1,1,0
fer0007426.png,Training,"(0, 0, 48, 48)",8,0,0,0,2,0,0,0,0,0
fer0007427.png,Training,"(0, 0, 48, 48)",4,3,0,1,0,0,0,2,0,0
fer0007428.png,Training,"(0, 0, 48, 48)",0,0,9,0,0,0,1,0,0,0
fer0007429.png,Training,"(0, 0, 48, 48)",3,0,0,5,2,0,0,0,0,0
fer0007430.png,Training,"(0, 0, 48, 48)",0,1,2,0,0,0,6,0,1,0
fer0007431.png,Training,"(0, 0, 48, 48)",10,0,0,0,0,0,0,0,0,0
fer0007432.png,Training,"(0, 0, 48, 48)",1,0,9,0,0,0,0,0,0,0
fer0007433.png,Training,"(0, 0, 48, 48)",2,7,0,1,0,0,0,0,0,0
fer0007434.png,Training,"(0, 0, 48, 48)",1,0,1,5,0,0,0,3,0,0
fer0007435.png,Training,"(0, 0, 48, 48)",1,1,8,0,0,0,0,0,0,0
fer0007436.png,Training,"(0, 0, 48, 48)",1,1,1,0,5,0,0,0,2,0
fer0007437.png,Training,"(0, 0, 48, 48)",0,0,9,0,0,0,1,0,0,0
fer0007438.png,Training,"(0, 0, 48, 48)",10,0,0,0,0,0,0,0,0,0
fer0007439.png,Training,"(0, 0, 48, 48)",0,0,1,1,7,0,0,0,1,0
fer0007440.png,Training,"(0, 0, 48, 48)",1,9,0,0,0,0,0,0,0,0
fer0007441.png,Training,"(0, 0, 48, 48)",9,0,0,1,0,0,0,0,0,0
fer0007442.png,Training,"(0, 0, 48, 48)",6,3,0,0,0,0,0,0,1,0
fer0007443.png,Training,"(0, 0, 48, 48)",6,0,0,0,2,0,0,0,2,0
fer0007444.png,Training,"(0, 0, 48, 48)",1,0,0,1,1,3,0,1,3,0
fer0007445.png,Training,"(0, 0, 48, 48)",3,0,0,4,1,0,1,0,1,0
fer0007446.png,Training,"(0, 0, 48, 48)",8,0,0,1,0,0,0,1,0,0
fer0007447.png,Training,"(0, 0, 48, 48)",1,9,0,0,0,0,0,0,0,0
fer0007448.png,Training,"(0, 0, 48, 48)",5,1,3,0,0,0,0,0,0,1
fer0007449.png,Training,"(0, 0, 48, 48)",10,0,0,0,0,0,0,0,0,0
fer0007450.png,Training,"(0, 0, 48, 48)",0,9,0,1,0,0,0,0,0,0
fer0007451.png,Training,"(0, 0, 48, 48)",5,0,0,5,0,0,0,0,0,0
fer0007452.png,Training,"(0, 0, 48, 48)",4,4,1,0,0,0,0,0,1,0
fer0007453.png,Training,"(0, 0, 48, 48)",0,0,0,8,0,0,0,0,2,0
fer0007454.png,Training,"(0, 0, 48, 48)",5,2,0,1,1,1,0,0,0,0
fer0007455.png,Training,"(0, 0, 48, 48)",5,0,0,1,2,1,0,0,1,0
fer0007456.png,Training,"(0, 0, 48, 48)",7,2,0,0,0,0,0,0,1,0
fer0007457.png,Training,"(0, 0, 48, 48)",0,5,3,1,1,0,0,0,0,0
fer0007458.png,Training,"(0, 0, 48, 48)",4,0,0,6,0,0,0,0,0,0
fer0007459.png,Training,"(0, 0, 48, 48)",0,0,0,0,8,1,0,0,1,0
fer0007460.png,Training,"(0, 0, 48, 48)",5,4,0,0,0,0,1,0,0,0
fer0007461.png,Training,"(0, 0, 48, 48)",2,0,0,6,0,0,0,1,1,0
fer0007462.png,Training,"(0, 0, 48, 48)",0,7,3,0,0,0,0,0,0,0
fer0007463.png,Training,"(0, 0, 48, 48)",0,0,3,3,0,0,3,0,1,0
fer0007464.png,Training,"(0, 0, 48, 48)",2,0,1,4,0,0,2,0,1,0
fer0007465.png,Training,"(0, 0, 48, 48)",0,0,0,5,4,1,0,0,0,0
fer0007466.png,Training,"(0, 0, 48, 48)",10,0,0,0,0,0,0,0,0,0
fer0007467.png,Training,"(0, 0, 48, 48)",10,0,0,0,0,0,0,0,0,0
fer0007468.png,Training,"(0, 0, 48, 48)",0,0,5,1,4,0,0,0,0,0
fer0007469.png,Training,"(0, 0, 48, 48)",0,9,0,0,0,0,0,1,0,0
fer0007470.png,Training,"(0, 0, 48, 48)",5,0,1,4,0,0,0,0,0,0
fer0007471.png,Training,"(0, 0, 48, 48)",0,0,3,0,2,0,4,0,1,0
fer0007472.png,Training,"(0, 0, 48, 48)",7,0,0,3,0,0,0,0,0,0
fer0007473.png,Training,"(0, 0, 48, 48)",0,10,0,0,0,0,0,0,0,0
fer0007474.png,Training,"(0, 0, 48, 48)",0,6,3,0,0,0,0,0,1,0
fer0007475.png,Training,"(0, 0, 48, 48)",9,0,0,0,0,0,0,1,0,0
fer0007476.png,Training,"(0, 0, 48, 48)",6,0,0,1,0,0,0,1,2,0
fer0007477.png,Training,"(0, 0, 48, 48)",0,9,1,0,0,0,0,0,0,0
fer0007478.png,Training,"(0, 0, 48, 48)",8,0,0,1,0,0,0,1,0,0
fer0007479.png,Training,"(0, 0, 48, 48)",1,1,0,0,5,2,0,0,1,0
fer0007480.png,Training,"(0, 0, 48, 48)",8,0,0,1,0,0,0,0,1,0
fer0007481.png,Training,"(0, 0, 48, 48)",0,10,0,0,0,0,0,0,0,0
fer0007482.png,Training,"(0, 0, 48, 48)",0,10,0,0,0,0,0,0,0,0
fer0007483.png,Training,"(0, 0, 48, 48)",0,4,0,0,4,0,0,0,2,0
fer0007484.png,Training,"(0, 0, 48, 48)",7,0,0,2,0,0,0,0,1,0
fer0007485.png,Training,"(0, 0, 48, 48)",5,0,0,4,0,0,0,0,1,0
fer0007486.png,Training,"(0, 0, 48, 48)",0,0,0,9,0,0,0,0,1,0
fer0007487.png,Training,"(0, 0, 48, 48)",0,3,7,0,0,0,0,0,0,0
fer0007488.png,Training,"(0, 0, 48, 48)",7,0,2,0,0,0,0,0,1,0
fer0007489.png,Training,"(0, 0, 48, 48)",1,0,0,0,9,0,0,0,0,0
fer0007490.png,Training,"(0, 0, 48, 48)",0,10,0,0,0,0,0,0,0,0
fer0007491.png,Training,"(0, 0, 48, 48)",0,5,2,0,2,0,0,0,1,0
fer0007492.png,Training,"(0, 0, 48, 48)",1,2,5,0,1,0,1,0,0,0
fer0007493.png,Training,"(0, 0, 48, 48)",2,4,4,0,0,0,0,0,0,0
fer0007494.png,Training,"(0, 0, 48, 48)",0,0,0,8,0,0,0,0,2,0
fer0007495.png,Training,"(0, 0, 48, 48)",2,0,0,0,8,0,0,0,0,0
fer0007496.png,Training,"(0, 0, 48, 48)",5,1,0,3,0,0,0,0,1,0
fer0007497.png,Training,"(0, 0, 48, 48)",1,9,0,0,0,0,0,0,0,0
fer0007498.png,Training,"(0, 0, 48, 48)",0,10,0,0,0,0,0,0,0,0
fer0007499.png,Training,"(0, 0, 48, 48)",5,0,0,2,2,0,0,1,0,0
fer0007500.png,Training,"(0, 0, 48, 48)",1,2,0,0,4,1,0,2,0,0
fer0007501.png,Training,"(0, 0, 48, 48)",9,0,1,0,0,0,0,0,0,0
fer0007502.png,Training,"(0, 0, 48, 48)",1,0,2,0,6,0,1,0,0,0
fer0007503.png,Training,"(0, 0, 48, 48)",2,7,1,0,0,0,0,0,0,0
fer0007504.png,Training,"(0, 0, 48, 48)",4,0,0,6,0,0,0,0,0,0
fer0007505.png,Training,"(0, 0, 48, 48)",1,8,1,0,0,0,0,0,0,0
fer0007506.png,Training,"(0, 0, 48, 48)",5,0,0,4,0,0,0,0,1,0
fer0007507.png,Training,"(0, 0, 48, 48)",0,0,1,5,0,0,4,0,0,0
fer0007508.png,Training,"(0, 0, 48, 48)",9,0,0,0,0,0,0,1,0,0
fer0007509.png,Training,"(0, 0, 48, 48)",2,0,0,7,0,0,0,0,1,0
fer0007510.png,Training,"(0, 0, 48, 48)",1,9,0,0,0,0,0,0,0,0
fer0007511.png,Training,"(0, 0, 48, 48)",0,10,0,0,0,0,0,0,0,0
fer0007512.png,Training,"(0, 0, 48, 48)",3,0,7,0,0,0,0,0,0,0
fer0007513.png,Training,"(0, 0, 48, 48)",0,9,0,1,0,0,0,0,0,0
fer0007514.png,Training,"(0, 0, 48, 48)",5,0,0,5,0,0,0,0,0,0
fer0007515.png,Training,"(0, 0, 48, 48)",8,0,0,1,0,0,0,1,0,0
fer0007516.png,Training,"(0, 0, 48, 48)",5,0,0,3,0,0,0,1,1,0
fer0007517.png,Training,"(0, 0, 48, 48)",1,0,0,9,0,0,0,0,0,0
fer0007518.png,Training,"(0, 0, 48, 48)",0,10,0,0,0,0,0,0,0,0
fer0007519.png,Training,"(0, 0, 48, 48)",8,0,0,2,0,0,0,0,0,0
fer0007520.png,Training,"(0, 0, 48, 48)",0,1,9,0,0,0,0,0,0,0
fer0007521.png,Training,"(0, 0, 48, 48)",8,0,0,2,0,0,0,0,0,0
fer0007522.png,Training,"(0, 0, 48, 48)",2,0,0,3,1,2,0,0,2,0
fer0007523.png,Training,"(0, 0, 48, 48)",0,10,0,0,0,0,0,0,0,0
fer0007524.png,Training,"(0, 0, 48, 48)",0,0,0,7,0,0,0,0,3,0
fer0007525.png,Training,"(0, 0, 48, 48)",3,6,0,0,0,1,0,0,0,0
fer0007526.png,Training,"(0, 0, 48, 48)",8,0,0,2,0,0,0,0,0,0
fer0007527.png,Training,"(0, 0, 48, 48)",0,10,0,0,0,0,0,0,0,0
fer0007528.png,Training,"(0, 0, 48, 48)",0,0,0,0,9,0,1,0,0,0
fer0007529.png,Training,"(0, 0, 48, 48)",1,0,0,9,0,0,0,0,0,0
fer0007530.png,Training,"(0, 0, 48, 48)",5,0,0,0,4,0,0,0,1,0
fer0007531.png,Training,"(0, 0, 48, 48)",3,1,0,0,4,1,0,0,1,0
fer0007532.png,Training,"(0, 0, 48, 48)",0,0,8,0,0,0,2,0,0,0
fer0007533.png,Training,"(0, 0, 48, 48)",0,10,0,0,0,0,0,0,0,0
fer0007534.png,Training,"(0, 0, 48, 48)",5,0,0,3,0,0,0,1,1,0
fer0007535.png,Training,"(0, 0, 48, 48)",0,10,0,0,0,0,0,0,0,0
fer0007536.png,Training,"(0, 0, 48, 48)",0,0,0,10,0,0,0,0,0,0
fer0007537.png,Training,"(0, 0, 48, 48)",9,0,0,1,0,0,0,0,0,0
fer0007538.png,Training,"(0, 0, 48, 48)",5,0,0,3,1,0,0,0,1,0
fer0007539.png,Training,"(0, 0, 48, 48)",0,6,0,0,4,0,0,0,0,0
fer0007540.png,Training,"(0, 0, 48, 48)",0,10,0,0,0,0,0,0,0,0
fer0007541.png,Training,"(0, 0, 48, 48)",7,0,0,1,0,0,0,1,1,0
fer0007542.png,Training,"(0, 0, 48, 48)",0,0,0,0,5,5,0,0,0,0
fer0007543.png,Training,"(0, 0, 48, 48)",4,0,0,1,4,0,0,0,1,0
fer0007544.png,Training,"(0, 0, 48, 48)",4,0,0,5,0,0,0,0,1,0
fer0007545.png,Training,"(0, 0, 48, 48)",0,0,9,0,0,0,1,0,0,0
fer0007546.png,Training,"(0, 0, 48, 48)",0,10,0,0,0,0,0,0,0,0
fer0007547.png,Training,"(0, 0, 48, 48)",0,0,0,3,1,6,0,0,0,0
fer0007548.png,Training,"(0, 0, 48, 48)",8,2,0,0,0,0,0,0,0,0
fer0007549.png,Training,"(0, 0, 48, 48)",2,0,0,6,0,0,0,0,2,0
fer0007550.png,Training,"(0, 0, 48, 48)",1,0,4,2,0,0,3,0,0,0
fer0007551.png,Training,"(0, 0, 48, 48)",5,0,0,3,0,1,1,0,0,0
fer0007552.png,Training,"(0, 0, 48, 48)",3,0,0,7,0,0,0,0,0,0
fer0007553.png,Training,"(0, 0, 48, 48)",0,10,0,0,0,0,0,0,0,0
fer0007554.png,Training,"(0, 0, 48, 48)",1,9,0,0,0,0,0,0,0,0
fer0007555.png,Training,"(0, 0, 48, 48)",0,1,0,5,1,0,1,1,1,0
fer0007556.png,Training,"(0, 0, 48, 48)",10,0,0,0,0,0,0,0,0,0
fer0007557.png,Training,"(0, 0, 48, 48)",9,0,0,1,0,0,0,0,0,0
fer0007558.png,Training,"(0, 0, 48, 48)",5,0,0,1,0,2,0,1,1,0
fer0007559.png,Training,"(0, 0, 48, 48)",0,10,0,0,0,0,0,0,0,0
fer0007560.png,Training,"(0, 0, 48, 48)",0,0,9,0,0,0,1,0,0,0
fer0007561.png,Training,"(0, 0, 48, 48)",6,0,0,3,0,0,0,0,1,0
fer0007562.png,Training,"(0, 0, 48, 48)",5,0,0,3,1,0,0,1,0,0
fer0007563.png,Training,"(0, 0, 48, 48)",0,9,1,0,0,0,0,0,0,0
fer0007564.png,Training,"(0, 0, 48, 48)",2,0,0,5,0,1,0,0,2,0
fer0007565.png,Training,"(0, 0, 48, 48)",0,10,0,0,0,0,0,0,0,0
fer0007566.png,Training,"(0, 0, 48, 48)",0,10,0,0,0,0,0,0,0,0
fer0007567.png,Training,"(0, 0, 48, 48)",4,0,0,3,0,0,1,0,2,0
fer0007568.png,Training,"(0, 0, 48, 48)",5,0,0,4,0,0,0,0,1,0
fer0007569.png,Training,"(0, 0, 48, 48)",5,0,0,1,3,0,0,0,1,0
fer0007570.png,Training,"(0, 0, 48, 48)",7,0,0,1,0,0,0,1,1,0
fer0007571.png,Training,"(0, 0, 48, 48)",3,6,0,0,0,1,0,0,0,0
fer0007572.png,Training,"(0, 0, 48, 48)",0,10,0,0,0,0,0,0,0,0
fer0007573.png,Training,"(0, 0, 48, 48)",4,0,0,4,0,0,0,0,2,0
fer0007574.png,Training,"(0, 0, 48, 48)",4,0,0,6,0,0,0,0,0,0
fer0007575.png,Training,"(0, 0, 48, 48)",0,6,4,0,0,0,0,0,0,0
fer0007576.png,Training,"(0, 0, 48, 48)",0,0,10,0,0,0,0,0,0,0
fer0007577.png,Training,"(0, 0, 48, 48)",0,10,0,0,0,0,0,0,0,0
fer0007578.png,Training,"(0, 0, 48, 48)",2,0,0,2,0,1,0,3,2,0
fer0007579.png,Training,"(0, 0, 48, 48)",10,0,0,0,0,0,0,0,0,0
fer0007580.png,Training,"(0, 0, 48, 48)",10,0,0,0,0,0,0,0,0,0
fer0007581.png,Training,"(0, 0, 48, 48)",4,0,0,5,0,0,1,0,0,0
fer0007582.png,Training,"(0, 0, 48, 48)",1,9,0,0,0,0,0,0,0,0
fer0007583.png,Training,"(0, 0, 48, 48)",1,9,0,0,0,0,0,0,0,0
fer0007584.png,Training,"(0, 0, 48, 48)",10,0,0,0,0,0,0,0,0,0
fer0007585.png,Training,"(0, 0, 48, 48)",7,0,1,0,0,0,0,1,1,0
fer0007586.png,Training,"(0, 0, 48, 48)",7,0,0,3,0,0,0,0,0,0
fer0007587.png,Training,"(0, 0, 48, 48)",7,0,0,3,0,0,0,0,0,0
fer0007588.png,Training,"(0, 0, 48, 48)",7,0,0,3,0,0,0,0,0,0
fer0007589.png,Training,"(0, 0, 48, 48)",3,0,1,1,4,0,0,1,0,0
fer0007590.png,Training,"(0, 0, 48, 48)",4,0,0,3,0,0,0,1,2,0
fer0007591.png,Training,"(0, 0, 48, 48)",7,0,0,3,0,0,0,0,0,0
fer0007592.png,Training,"(0, 0, 48, 48)",10,0,0,0,0,0,0,0,0,0
fer0007593.png,Training,"(0, 0, 48, 48)",7,3,0,0,0,0,0,0,0,0
fer0007594.png,Training,"(0, 0, 48, 48)",2,0,0,6,0,1,0,1,0,0
fer0007595.png,Training,"(0, 0, 48, 48)",1,0,0,8,0,0,0,0,1,0
fer0007596.png,Training,"(0, 0, 48, 48)",6,0,0,4,0,0,0,0,0,0
fer0007597.png,Training,"(0, 0, 48, 48)",0,0,0,8,0,0,0,1,1,0
fer0007598.png,Training,"(0, 0, 48, 48)",0,10,0,0,0,0,0,0,0,0
fer0007599.png,Training,"(0, 0, 48, 48)",7,0,3,0,0,0,0,0,0,0
fer0007600.png,Training,"(0, 0, 48, 48)",1,0,0,1,7,0,0,0,1,0
fer0007601.png,Training,"(0, 0, 48, 48)",0,0,9,0,0,0,1,0,0,0
fer0007602.png,Training,"(0, 0, 48, 48)",1,0,0,9,0,0,0,0,0,0
fer0007603.png,Training,"(0, 0, 48, 48)",9,0,0,0,0,0,0,0,1,0
fer0007604.png,Training,"(0, 0, 48, 48)",0,0,2,0,8,0,0,0,0,0
fer0007605.png,Training,"(0, 0, 48, 48)",0,0,1,0,9,0,0,0,0,0
fer0007606.png,Training,"(0, 0, 48, 48)",0,10,0,0,0,0,0,0,0,0
fer0007607.png,Training,"(0, 0, 48, 48)",5,0,1,2,0,0,1,0,1,0
fer0007608.png,Training,"(0, 0, 48, 48)",1,4,3,0,2,0,0,0,0,0
fer0007609.png,Training,"(0, 0, 48, 48)",10,0,0,0,0,0,0,0,0,0
fer0007610.png,Training,"(0, 0, 48, 48)",0,10,0,0,0,0,0,0,0,0
fer0007611.png,Training,"(0, 0, 48, 48)",0,0,0,10,0,0,0,0,0,0
fer0007612.png,Training,"(0, 0, 48, 48)",10,0,0,0,0,0,0,0,0,0
fer0007613.png,Training,"(0, 0, 48, 48)",2,8,0,0,0,0,0,0,0,0
